date,where to buy bitcoin,isPartial
2018-02-04 01:00:00,74,False
2018-02-04 02:00:00,60,False
2018-02-04 03:00:00,68,False
2018-02-04 04:00:00,62,False
2018-02-04 05:00:00,62,False
2018-02-04 06:00:00,43,False
2018-02-04 07:00:00,73,False
2018-02-04 08:00:00,26,False
2018-02-04 09:00:00,42,False
2018-02-04 10:00:00,42,False
2018-02-04 11:00:00,26,False
2018-02-04 12:00:00,40,False
2018-02-04 13:00:00,43,False
2018-02-04 14:00:00,32,False
2018-02-04 15:00:00,46,False
2018-02-04 16:00:00,46,False
2018-02-04 17:00:00,48,False
2018-02-04 18:00:00,52,False
2018-02-04 19:00:00,67,False
2018-02-04 20:00:00,51,False
2018-02-04 21:00:00,44,False
2018-02-04 22:00:00,72,False
2018-02-04 23:00:00,45,False
2018-02-05 00:00:00,45,False
2018-03-05 00:00:00,71,False
2018-03-05 01:00:00,55,False
2018-03-05 02:00:00,49,False
2018-03-05 03:00:00,93,False
2018-03-05 04:00:00,41,False
2018-03-05 05:00:00,56,False
2018-03-05 06:00:00,44,False
2018-03-05 07:00:00,12,False
2018-03-05 08:00:00,37,False
2018-03-05 09:00:00,22,False
2018-03-05 10:00:00,23,False
2018-03-05 11:00:00,32,False
2018-03-05 12:00:00,20,False
2018-03-05 13:00:00,29,False
2018-03-05 14:00:00,39,False
2018-03-05 15:00:00,54,False
2018-03-05 16:00:00,42,False
2018-03-05 17:00:00,40,False
2018-03-05 18:00:00,46,False
2018-03-05 19:00:00,26,False
2018-03-05 20:00:00,55,False
2018-03-05 21:00:00,66,False
2018-03-05 22:00:00,46,False
2018-03-05 23:00:00,89,False
2018-03-06 00:00:00,95,False
2018-03-06 01:00:00,54,False
2018-03-06 02:00:00,62,False
2018-03-06 03:00:00,76,False
2018-03-06 04:00:00,72,False
2018-03-06 05:00:00,60,False
2018-03-06 06:00:00,45,False
2018-03-06 07:00:00,28,False
2018-03-06 08:00:00,44,False
2018-03-06 09:00:00,30,False
2018-03-06 10:00:00,48,False
2018-03-06 11:00:00,27,False
2018-03-06 12:00:00,23,False
2018-03-06 13:00:00,29,False
2018-03-06 14:00:00,43,False
2018-03-06 15:00:00,43,False
2018-03-06 16:00:00,35,False
2018-03-06 17:00:00,44,False
2018-03-06 18:00:00,25,False
2018-03-06 19:00:00,47,False
2018-03-06 20:00:00,32,False
2018-03-06 21:00:00,40,False
2018-03-06 22:00:00,29,False
2018-03-06 23:00:00,79,False
2018-03-07 00:00:00,66,False
2018-03-07 01:00:00,41,False
2018-03-07 02:00:00,45,False
2018-03-07 03:00:00,65,False
2018-03-07 04:00:00,46,False
2018-03-07 05:00:00,49,False
2018-03-07 06:00:00,45,False
2018-03-07 07:00:00,57,False
2018-03-07 08:00:00,26,False
2018-03-07 09:00:00,28,False
2018-03-07 10:00:00,21,False
2018-03-07 11:00:00,32,False
2018-03-07 12:00:00,28,False
2018-03-07 13:00:00,21,False
2018-03-07 14:00:00,36,False
2018-03-07 15:00:00,36,False
2018-03-07 16:00:00,48,False
2018-03-07 17:00:00,41,False
2018-03-07 18:00:00,69,False
2018-03-07 19:00:00,61,False
2018-03-07 20:00:00,46,False
2018-03-07 21:00:00,15,False
2018-03-07 22:00:00,52,False
2018-03-07 23:00:00,56,False
2018-03-08 00:00:00,79,False
2018-03-08 01:00:00,58,False
2018-03-08 02:00:00,97,False
2018-03-08 03:00:00,65,False
2018-03-08 04:00:00,100,False
2018-03-08 05:00:00,68,False
2018-03-08 06:00:00,66,False
2018-03-08 07:00:00,54,False
2018-03-08 08:00:00,44,False
2018-03-08 09:00:00,34,False
2018-03-08 10:00:00,27,False
2018-03-08 11:00:00,23,False
2018-03-08 12:00:00,23,False
2018-03-08 13:00:00,47,False
2018-03-08 14:00:00,89,False
2018-03-08 15:00:00,69,False
2018-03-08 16:00:00,24,False
2018-03-08 17:00:00,59,False
2018-03-08 18:00:00,52,False
2018-03-08 19:00:00,45,False
2018-03-08 20:00:00,43,False
2018-03-08 21:00:00,53,False
2018-03-08 22:00:00,57,False
2018-03-08 23:00:00,61,False
2018-03-09 00:00:00,74,False
2018-03-09 01:00:00,60,False
2018-03-09 02:00:00,47,False
2018-03-09 03:00:00,68,False
2018-03-09 04:00:00,52,False
2018-03-09 05:00:00,68,False
2018-03-09 06:00:00,36,False
2018-03-09 07:00:00,76,False
2018-03-09 08:00:00,73,False
2018-03-09 09:00:00,35,False
2018-03-09 10:00:00,45,False
2018-03-09 11:00:00,44,False
2018-03-09 12:00:00,34,False
2018-03-09 13:00:00,47,False
2018-03-09 14:00:00,38,False
2018-03-09 15:00:00,50,False
2018-03-09 16:00:00,50,False
2018-03-09 17:00:00,48,False
2018-03-09 18:00:00,41,False
2018-03-09 19:00:00,62,False
2018-03-09 20:00:00,48,False
2018-03-09 21:00:00,50,False
2018-03-09 22:00:00,75,False
2018-03-09 23:00:00,42,False
2018-03-10 00:00:00,64,False
2018-03-10 01:00:00,42,False
2018-03-10 02:00:00,66,False
2018-03-10 03:00:00,48,False
2018-03-10 04:00:00,50,False
2018-03-10 05:00:00,51,False
2018-03-10 06:00:00,28,False
2018-03-10 07:00:00,48,False
2018-03-10 08:00:00,41,False
2018-03-10 09:00:00,26,False
2018-03-10 10:00:00,32,False
2018-03-10 11:00:00,27,False
2018-03-10 12:00:00,43,False
2018-03-10 13:00:00,25,False
2018-03-10 14:00:00,31,False
2018-03-10 15:00:00,46,False
2018-03-10 16:00:00,44,False
2018-03-10 17:00:00,30,False
2018-03-10 18:00:00,42,False
2018-03-10 19:00:00,39,False
2018-03-10 20:00:00,36,False
2018-03-10 21:00:00,50,False
2018-03-10 22:00:00,52,False
2018-03-10 23:00:00,61,False
2018-03-11 00:00:00,61,False
2018-03-11 01:00:00,50,False
2018-03-11 02:00:00,31,False
2018-03-11 03:00:00,36,False
2018-03-11 04:00:00,89,False
2018-03-11 05:00:00,26,False
2018-03-11 06:00:00,41,False
2018-03-11 07:00:00,38,False
2018-03-11 08:00:00,21,False
2018-03-11 09:00:00,10,False
2018-03-11 10:00:00,31,False
2018-03-11 11:00:00,41,False
2018-03-11 12:00:00,36,False
2018-03-11 13:00:00,40,False
2018-03-11 14:00:00,45,False
2018-03-11 15:00:00,35,False
2018-03-11 16:00:00,45,False
2018-03-11 17:00:00,27,False
2018-03-11 18:00:00,56,False
2018-03-11 19:00:00,15,False
2018-03-11 20:00:00,64,False
2018-03-11 21:00:00,37,False
2018-03-11 22:00:00,82,False
2018-03-11 23:00:00,77,False
2018-03-12 00:00:00,91,False
2018-04-16 00:00:00,63,False
2018-04-16 01:00:00,60,False
2018-04-16 02:00:00,76,False
2018-04-16 03:00:00,55,False
2018-04-16 04:00:00,70,False
2018-04-16 05:00:00,30,False
2018-04-16 06:00:00,58,False
2018-04-16 07:00:00,32,False
2018-04-16 08:00:00,58,False
2018-04-16 09:00:00,20,False
2018-04-16 10:00:00,35,False
2018-04-16 11:00:00,43,False
2018-04-16 12:00:00,26,False
2018-04-16 13:00:00,34,False
2018-04-16 14:00:00,52,False
2018-04-16 15:00:00,34,False
2018-04-16 16:00:00,63,False
2018-04-16 17:00:00,35,False
2018-04-16 18:00:00,30,False
2018-04-16 19:00:00,43,False
2018-04-16 20:00:00,72,False
2018-04-16 21:00:00,46,False
2018-04-16 22:00:00,65,False
2018-04-16 23:00:00,26,False
2018-04-17 00:00:00,42,False
2018-04-17 01:00:00,42,False
2018-04-17 02:00:00,52,False
2018-04-17 03:00:00,59,False
2018-04-17 04:00:00,55,False
2018-04-17 05:00:00,17,False
2018-04-17 06:00:00,31,False
2018-04-17 07:00:00,43,False
2018-04-17 08:00:00,31,False
2018-04-17 09:00:00,30,False
2018-04-17 10:00:00,19,False
2018-04-17 11:00:00,29,False
2018-04-17 12:00:00,50,False
2018-04-17 13:00:00,5,False
2018-04-17 14:00:00,33,False
2018-04-17 15:00:00,54,False
2018-04-17 16:00:00,40,False
2018-04-17 17:00:00,46,False
2018-04-17 18:00:00,41,False
2018-04-17 19:00:00,38,False
2018-04-17 20:00:00,30,False
2018-04-17 21:00:00,82,False
2018-04-17 22:00:00,37,False
2018-04-17 23:00:00,61,False
2018-04-18 00:00:00,39,False
2018-04-18 01:00:00,46,False
2018-04-18 02:00:00,30,False
2018-04-18 03:00:00,41,False
2018-04-18 04:00:00,18,False
2018-04-18 05:00:00,52,False
2018-04-18 06:00:00,42,False
2018-04-18 07:00:00,43,False
2018-04-18 08:00:00,52,False
2018-04-18 09:00:00,30,False
2018-04-18 10:00:00,36,False
2018-04-18 11:00:00,47,False
2018-04-18 12:00:00,22,False
2018-04-18 13:00:00,30,False
2018-04-18 14:00:00,39,False
2018-04-18 15:00:00,40,False
2018-04-18 16:00:00,20,False
2018-04-18 17:00:00,31,False
2018-04-18 18:00:00,16,False
2018-04-18 19:00:00,22,False
2018-04-18 20:00:00,55,False
2018-04-18 21:00:00,25,False
2018-04-18 22:00:00,58,False
2018-04-18 23:00:00,54,False
2018-04-19 00:00:00,62,False
2018-04-19 01:00:00,47,False
2018-04-19 02:00:00,49,False
2018-04-19 03:00:00,51,False
2018-04-19 04:00:00,61,False
2018-04-19 05:00:00,52,False
2018-04-19 06:00:00,20,False
2018-04-19 07:00:00,26,False
2018-04-19 08:00:00,25,False
2018-04-19 09:00:00,24,False
2018-04-19 10:00:00,16,False
2018-04-19 11:00:00,30,False
2018-04-19 12:00:00,36,False
2018-04-19 13:00:00,40,False
2018-04-19 14:00:00,40,False
2018-04-19 15:00:00,40,False
2018-04-19 16:00:00,26,False
2018-04-19 17:00:00,26,False
2018-04-19 18:00:00,38,False
2018-04-19 19:00:00,56,False
2018-04-19 20:00:00,41,False
2018-04-19 21:00:00,26,False
2018-04-19 22:00:00,42,False
2018-04-19 23:00:00,41,False
2018-04-20 00:00:00,40,False
2018-04-20 01:00:00,69,False
2018-04-20 02:00:00,53,False
2018-04-20 03:00:00,33,False
2018-04-20 04:00:00,43,False
2018-04-20 05:00:00,44,False
2018-04-20 06:00:00,20,False
2018-04-20 07:00:00,30,False
2018-04-20 08:00:00,33,False
2018-04-20 09:00:00,28,False
2018-04-20 10:00:00,37,False
2018-04-20 11:00:00,28,False
2018-04-20 12:00:00,28,False
2018-04-20 13:00:00,11,False
2018-04-20 14:00:00,36,False
2018-04-20 15:00:00,63,False
2018-04-20 16:00:00,38,False
2018-04-20 17:00:00,27,False
2018-04-20 18:00:00,22,False
2018-04-20 19:00:00,26,False
2018-04-20 20:00:00,16,False
2018-04-20 21:00:00,41,False
2018-04-20 22:00:00,68,False
2018-04-20 23:00:00,47,False
2018-04-21 00:00:00,53,False
2018-04-21 01:00:00,71,False
2018-04-21 02:00:00,68,False
2018-04-21 03:00:00,60,False
2018-04-21 04:00:00,97,False
2018-04-21 05:00:00,58,False
2018-04-21 06:00:00,36,False
2018-04-21 07:00:00,38,False
2018-04-21 08:00:00,46,False
2018-04-21 09:00:00,24,False
2018-04-21 10:00:00,16,False
2018-04-21 11:00:00,28,False
2018-04-21 12:00:00,20,False
2018-04-21 13:00:00,46,False
2018-04-21 14:00:00,41,False
2018-04-21 15:00:00,44,False
2018-04-21 16:00:00,32,False
2018-04-21 17:00:00,45,False
2018-04-21 18:00:00,41,False
2018-04-21 19:00:00,65,False
2018-04-21 20:00:00,73,False
2018-04-21 21:00:00,39,False
2018-04-21 22:00:00,66,False
2018-04-21 23:00:00,67,False
2018-04-22 00:00:00,39,False
2018-04-22 01:00:00,54,False
2018-04-22 02:00:00,44,False
2018-04-22 03:00:00,71,False
2018-04-22 04:00:00,42,False
2018-04-22 05:00:00,50,False
2018-04-22 06:00:00,64,False
2018-04-22 07:00:00,51,False
2018-04-22 08:00:00,33,False
2018-04-22 09:00:00,28,False
2018-04-22 10:00:00,27,False
2018-04-22 11:00:00,29,False
2018-04-22 12:00:00,50,False
2018-04-22 13:00:00,37,False
2018-04-22 14:00:00,84,False
2018-04-22 15:00:00,51,False
2018-04-22 16:00:00,57,False
2018-04-22 17:00:00,52,False
2018-04-22 18:00:00,58,False
2018-04-22 19:00:00,34,False
2018-04-22 20:00:00,37,False
2018-04-22 21:00:00,35,False
2018-04-22 22:00:00,53,False
2018-04-22 23:00:00,28,False
2018-04-23 00:00:00,100,False
2018-05-14 00:00:00,61,False
2018-05-14 01:00:00,40,False
2018-05-14 02:00:00,93,False
2018-05-14 03:00:00,77,False
2018-05-14 04:00:00,41,False
2018-05-14 05:00:00,48,False
2018-05-14 06:00:00,39,False
2018-05-14 07:00:00,27,False
2018-05-14 08:00:00,39,False
2018-05-14 09:00:00,21,False
2018-05-14 10:00:00,40,False
2018-05-14 11:00:00,44,False
2018-05-14 12:00:00,71,False
2018-05-14 13:00:00,50,False
2018-05-14 14:00:00,42,False
2018-05-14 15:00:00,36,False
2018-05-14 16:00:00,25,False
2018-05-14 17:00:00,64,False
2018-05-14 18:00:00,46,False
2018-05-14 19:00:00,56,False
2018-05-14 20:00:00,46,False
2018-05-14 21:00:00,68,False
2018-05-14 22:00:00,53,False
2018-05-14 23:00:00,85,False
2018-05-15 00:00:00,55,False
2018-05-15 01:00:00,59,False
2018-05-15 02:00:00,55,False
2018-05-15 03:00:00,57,False
2018-05-15 04:00:00,62,False
2018-05-15 05:00:00,47,False
2018-05-15 06:00:00,24,False
2018-05-15 07:00:00,35,False
2018-05-15 08:00:00,34,False
2018-05-15 09:00:00,21,False
2018-05-15 10:00:00,24,False
2018-05-15 11:00:00,32,False
2018-05-15 12:00:00,33,False
2018-05-15 13:00:00,43,False
2018-05-15 14:00:00,36,False
2018-05-15 15:00:00,49,False
2018-05-15 16:00:00,13,False
2018-05-15 17:00:00,26,False
2018-05-15 18:00:00,26,False
2018-05-15 19:00:00,21,False
2018-05-15 20:00:00,46,False
2018-05-15 21:00:00,40,False
2018-05-15 22:00:00,21,False
2018-05-15 23:00:00,61,False
2018-05-16 00:00:00,60,False
2018-05-16 01:00:00,64,False
2018-05-16 02:00:00,60,False
2018-05-16 03:00:00,23,False
2018-05-16 04:00:00,63,False
2018-05-16 05:00:00,75,False
2018-05-16 06:00:00,29,False
2018-05-16 07:00:00,23,False
2018-05-16 08:00:00,26,False
2018-05-16 09:00:00,45,False
2018-05-16 10:00:00,40,False
2018-05-16 11:00:00,47,False
2018-05-16 12:00:00,27,False
2018-05-16 13:00:00,31,False
2018-05-16 14:00:00,54,False
2018-05-16 15:00:00,56,False
2018-05-16 16:00:00,51,False
2018-05-16 17:00:00,59,False
2018-05-16 18:00:00,33,False
2018-05-16 19:00:00,63,False
2018-05-16 20:00:00,61,False
2018-05-16 21:00:00,45,False
2018-05-16 22:00:00,63,False
2018-05-16 23:00:00,39,False
2018-05-17 00:00:00,66,False
2018-05-17 01:00:00,54,False
2018-05-17 02:00:00,82,False
2018-05-17 03:00:00,46,False
2018-05-17 04:00:00,41,False
2018-05-17 05:00:00,22,False
2018-05-17 06:00:00,54,False
2018-05-17 07:00:00,50,False
2018-05-17 08:00:00,44,False
2018-05-17 09:00:00,17,False
2018-05-17 10:00:00,29,False
2018-05-17 11:00:00,30,False
2018-05-17 12:00:00,21,False
2018-05-17 13:00:00,32,False
2018-05-17 14:00:00,49,False
2018-05-17 15:00:00,69,False
2018-05-17 16:00:00,39,False
2018-05-17 17:00:00,13,False
2018-05-17 18:00:00,41,False
2018-05-17 19:00:00,51,False
2018-05-17 20:00:00,80,False
2018-05-17 21:00:00,37,False
2018-05-17 22:00:00,37,False
2018-05-17 23:00:00,51,False
2018-05-18 00:00:00,33,False
2018-05-18 01:00:00,71,False
2018-05-18 02:00:00,62,False
2018-05-18 03:00:00,53,False
2018-05-18 04:00:00,71,False
2018-05-18 05:00:00,72,False
2018-05-18 06:00:00,65,False
2018-05-18 07:00:00,28,False
2018-05-18 08:00:00,37,False
2018-05-18 09:00:00,44,False
2018-05-18 10:00:00,25,False
2018-05-18 11:00:00,23,False
2018-05-18 12:00:00,36,False
2018-05-18 13:00:00,46,False
2018-05-18 14:00:00,32,False
2018-05-18 15:00:00,7,False
2018-05-18 16:00:00,34,False
2018-05-18 17:00:00,35,False
2018-05-18 18:00:00,33,False
2018-05-18 19:00:00,31,False
2018-05-18 20:00:00,46,False
2018-05-18 21:00:00,28,False
2018-05-18 22:00:00,22,False
2018-05-18 23:00:00,36,False
2018-05-19 00:00:00,66,False
2018-05-19 01:00:00,54,False
2018-05-19 02:00:00,25,False
2018-05-19 03:00:00,19,False
2018-05-19 04:00:00,33,False
2018-05-19 05:00:00,100,False
2018-05-19 06:00:00,17,False
2018-05-19 07:00:00,11,False
2018-05-19 08:00:00,26,False
2018-05-19 09:00:00,36,False
2018-05-19 10:00:00,39,False
2018-05-19 11:00:00,22,False
2018-05-19 12:00:00,21,False
2018-05-19 13:00:00,16,False
2018-05-19 14:00:00,56,False
2018-05-19 15:00:00,41,False
2018-05-19 16:00:00,30,False
2018-05-19 17:00:00,19,False
2018-05-19 18:00:00,44,False
2018-05-19 19:00:00,34,False
2018-05-19 20:00:00,31,False
2018-05-19 21:00:00,44,False
2018-05-19 22:00:00,55,False
2018-05-19 23:00:00,30,False
2018-05-20 00:00:00,48,False
2018-05-20 01:00:00,54,False
2018-05-20 02:00:00,50,False
2018-05-20 03:00:00,52,False
2018-05-20 04:00:00,61,False
2018-05-20 05:00:00,32,False
2018-05-20 06:00:00,36,False
2018-05-20 07:00:00,28,False
2018-05-20 08:00:00,37,False
2018-05-20 09:00:00,47,False
2018-05-20 10:00:00,50,False
2018-05-20 11:00:00,60,False
2018-05-20 12:00:00,26,False
2018-05-20 13:00:00,36,False
2018-05-20 14:00:00,31,False
2018-05-20 15:00:00,53,False
2018-05-20 16:00:00,38,False
2018-05-20 17:00:00,34,False
2018-05-20 18:00:00,55,False
2018-05-20 19:00:00,49,False
2018-05-20 20:00:00,43,False
2018-05-20 21:00:00,62,False
2018-05-20 22:00:00,48,False
2018-05-20 23:00:00,75,False
2018-05-21 00:00:00,45,False
2018-07-23 00:00:00,48,False
2018-07-23 01:00:00,56,False
2018-07-23 02:00:00,52,False
2018-07-23 03:00:00,77,False
2018-07-23 04:00:00,24,False
2018-07-23 05:00:00,9,False
2018-07-23 06:00:00,41,False
2018-07-23 07:00:00,23,False
2018-07-23 08:00:00,29,False
2018-07-23 09:00:00,52,False
2018-07-23 10:00:00,30,False
2018-07-23 11:00:00,25,False
2018-07-23 12:00:00,17,False
2018-07-23 13:00:00,21,False
2018-07-23 14:00:00,26,False
2018-07-23 15:00:00,37,False
2018-07-23 16:00:00,11,False
2018-07-23 17:00:00,45,False
2018-07-23 18:00:00,35,False
2018-07-23 19:00:00,42,False
2018-07-23 20:00:00,26,False
2018-07-23 21:00:00,51,False
2018-07-23 22:00:00,59,False
2018-07-23 23:00:00,59,False
2018-07-24 00:00:00,55,False
2018-07-24 01:00:00,45,False
2018-07-24 02:00:00,50,False
2018-07-24 03:00:00,43,False
2018-07-24 04:00:00,24,False
2018-07-24 05:00:00,55,False
2018-07-24 06:00:00,41,False
2018-07-24 07:00:00,45,False
2018-07-24 08:00:00,40,False
2018-07-24 09:00:00,38,False
2018-07-24 10:00:00,47,False
2018-07-24 11:00:00,40,False
2018-07-24 12:00:00,45,False
2018-07-24 13:00:00,42,False
2018-07-24 14:00:00,67,False
2018-07-24 15:00:00,53,False
2018-07-24 16:00:00,60,False
2018-07-24 17:00:00,40,False
2018-07-24 18:00:00,70,False
2018-07-24 19:00:00,84,False
2018-07-24 20:00:00,64,False
2018-07-24 21:00:00,29,False
2018-07-24 22:00:00,58,False
2018-07-24 23:00:00,63,False
2018-07-25 00:00:00,100,False
2018-07-25 01:00:00,66,False
2018-07-25 02:00:00,67,False
2018-07-25 03:00:00,83,False
2018-07-25 04:00:00,56,False
2018-07-25 05:00:00,76,False
2018-07-25 06:00:00,40,False
2018-07-25 07:00:00,56,False
2018-07-25 08:00:00,50,False
2018-07-25 09:00:00,31,False
2018-07-25 10:00:00,43,False
2018-07-25 11:00:00,34,False
2018-07-25 12:00:00,17,False
2018-07-25 13:00:00,64,False
2018-07-25 14:00:00,26,False
2018-07-25 15:00:00,27,False
2018-07-25 16:00:00,33,False
2018-07-25 17:00:00,57,False
2018-07-25 18:00:00,41,False
2018-07-25 19:00:00,49,False
2018-07-25 20:00:00,19,False
2018-07-25 21:00:00,77,False
2018-07-25 22:00:00,67,False
2018-07-25 23:00:00,58,False
2018-07-26 00:00:00,45,False
2018-07-26 01:00:00,66,False
2018-07-26 02:00:00,36,False
2018-07-26 03:00:00,47,False
2018-07-26 04:00:00,47,False
2018-07-26 05:00:00,31,False
2018-07-26 06:00:00,28,False
2018-07-26 07:00:00,19,False
2018-07-26 08:00:00,36,False
2018-07-26 09:00:00,17,False
2018-07-26 10:00:00,17,False
2018-07-26 11:00:00,22,False
2018-07-26 12:00:00,40,False
2018-07-26 13:00:00,16,False
2018-07-26 14:00:00,47,False
2018-07-26 15:00:00,21,False
2018-07-26 16:00:00,61,False
2018-07-26 17:00:00,34,False
2018-07-26 18:00:00,66,False
2018-07-26 19:00:00,31,False
2018-07-26 20:00:00,46,False
2018-07-26 21:00:00,44,False
2018-07-26 22:00:00,42,False
2018-07-26 23:00:00,36,False
2018-07-27 00:00:00,37,False
2018-07-27 01:00:00,54,False
2018-07-27 02:00:00,59,False
2018-07-27 03:00:00,47,False
2018-07-27 04:00:00,29,False
2018-07-27 05:00:00,64,False
2018-07-27 06:00:00,33,False
2018-07-27 07:00:00,19,False
2018-07-27 08:00:00,37,False
2018-07-27 09:00:00,39,False
2018-07-27 10:00:00,21,False
2018-07-27 11:00:00,28,False
2018-07-27 12:00:00,18,False
2018-07-27 13:00:00,38,False
2018-07-27 14:00:00,27,False
2018-07-27 15:00:00,38,False
2018-07-27 16:00:00,28,False
2018-07-27 17:00:00,47,False
2018-07-27 18:00:00,61,False
2018-07-27 19:00:00,28,False
2018-07-27 20:00:00,36,False
2018-07-27 21:00:00,26,False
2018-07-27 22:00:00,43,False
2018-07-27 23:00:00,42,False
2018-07-28 00:00:00,83,False
2018-07-28 01:00:00,38,False
2018-07-28 02:00:00,53,False
2018-07-28 03:00:00,45,False
2018-07-28 04:00:00,46,False
2018-07-28 05:00:00,35,False
2018-07-28 06:00:00,32,False
2018-07-28 07:00:00,43,False
2018-07-28 08:00:00,54,False
2018-07-28 09:00:00,32,False
2018-07-28 10:00:00,35,False
2018-07-28 11:00:00,40,False
2018-07-28 12:00:00,27,False
2018-07-28 13:00:00,38,False
2018-07-28 14:00:00,21,False
2018-07-28 15:00:00,48,False
2018-07-28 16:00:00,43,False
2018-07-28 17:00:00,51,False
2018-07-28 18:00:00,27,False
2018-07-28 19:00:00,49,False
2018-07-28 20:00:00,34,False
2018-07-28 21:00:00,29,False
2018-07-28 22:00:00,37,False
2018-07-28 23:00:00,40,False
2018-07-29 00:00:00,72,False
2018-07-29 01:00:00,35,False
2018-07-29 02:00:00,15,False
2018-07-29 03:00:00,47,False
2018-07-29 04:00:00,32,False
2018-07-29 05:00:00,41,False
2018-07-29 06:00:00,19,False
2018-07-29 07:00:00,18,False
2018-07-29 08:00:00,34,False
2018-07-29 09:00:00,33,False
2018-07-29 10:00:00,8,False
2018-07-29 11:00:00,41,False
2018-07-29 12:00:00,7,False
2018-07-29 13:00:00,30,False
2018-07-29 14:00:00,28,False
2018-07-29 15:00:00,37,False
2018-07-29 16:00:00,25,False
2018-07-29 17:00:00,45,False
2018-07-29 18:00:00,36,False
2018-07-29 19:00:00,24,False
2018-07-29 20:00:00,40,False
2018-07-29 21:00:00,64,False
2018-07-29 22:00:00,54,False
2018-07-29 23:00:00,39,False
2018-07-30 00:00:00,29,False
2018-10-08 00:00:00,60,False
2018-10-08 01:00:00,12,False
2018-10-08 02:00:00,42,False
2018-10-08 03:00:00,32,False
2018-10-08 04:00:00,26,False
2018-10-08 05:00:00,36,False
2018-10-08 06:00:00,27,False
2018-10-08 07:00:00,30,False
2018-10-08 08:00:00,19,False
2018-10-08 09:00:00,23,False
2018-10-08 10:00:00,52,False
2018-10-08 11:00:00,43,False
2018-10-08 12:00:00,33,False
2018-10-08 13:00:00,20,False
2018-10-08 14:00:00,46,False
2018-10-08 15:00:00,40,False
2018-10-08 16:00:00,54,False
2018-10-08 17:00:00,42,False
2018-10-08 18:00:00,51,False
2018-10-08 19:00:00,62,False
2018-10-08 20:00:00,43,False
2018-10-08 21:00:00,71,False
2018-10-08 22:00:00,47,False
2018-10-08 23:00:00,50,False
2018-10-09 00:00:00,24,False
2018-10-09 01:00:00,41,False
2018-10-09 02:00:00,48,False
2018-10-09 03:00:00,50,False
2018-10-09 04:00:00,44,False
2018-10-09 05:00:00,70,False
2018-10-09 06:00:00,42,False
2018-10-09 07:00:00,32,False
2018-10-09 08:00:00,26,False
2018-10-09 09:00:00,29,False
2018-10-09 10:00:00,33,False
2018-10-09 11:00:00,33,False
2018-10-09 12:00:00,14,False
2018-10-09 13:00:00,44,False
2018-10-09 14:00:00,12,False
2018-10-09 15:00:00,25,False
2018-10-09 16:00:00,51,False
2018-10-09 17:00:00,20,False
2018-10-09 18:00:00,14,False
2018-10-09 19:00:00,23,False
2018-10-09 20:00:00,26,False
2018-10-09 21:00:00,46,False
2018-10-09 22:00:00,58,False
2018-10-09 23:00:00,86,False
2018-10-10 00:00:00,71,False
2018-10-10 01:00:00,34,False
2018-10-10 02:00:00,41,False
2018-10-10 03:00:00,87,False
2018-10-10 04:00:00,63,False
2018-10-10 05:00:00,60,False
2018-10-10 06:00:00,27,False
2018-10-10 07:00:00,30,False
2018-10-10 08:00:00,62,False
2018-10-10 09:00:00,51,False
2018-10-10 10:00:00,26,False
2018-10-10 11:00:00,28,False
2018-10-10 12:00:00,47,False
2018-10-10 13:00:00,34,False
2018-10-10 14:00:00,33,False
2018-10-10 15:00:00,20,False
2018-10-10 16:00:00,62,False
2018-10-10 17:00:00,57,False
2018-10-10 18:00:00,30,False
2018-10-10 19:00:00,32,False
2018-10-10 20:00:00,44,False
2018-10-10 21:00:00,41,False
2018-10-10 22:00:00,77,False
2018-10-10 23:00:00,50,False
2018-10-11 00:00:00,43,False
2018-10-11 01:00:00,47,False
2018-10-11 02:00:00,37,False
2018-10-11 03:00:00,44,False
2018-10-11 04:00:00,26,False
2018-10-11 05:00:00,48,False
2018-10-11 06:00:00,27,False
2018-10-11 07:00:00,20,False
2018-10-11 08:00:00,19,False
2018-10-11 09:00:00,65,False
2018-10-11 10:00:00,40,False
2018-10-11 11:00:00,24,False
2018-10-11 12:00:00,29,False
2018-10-11 13:00:00,20,False
2018-10-11 14:00:00,47,False
2018-10-11 15:00:00,27,False
2018-10-11 16:00:00,77,False
2018-10-11 17:00:00,15,False
2018-10-11 18:00:00,45,False
2018-10-11 19:00:00,24,False
2018-10-11 20:00:00,49,False
2018-10-11 21:00:00,52,False
2018-10-11 22:00:00,53,False
2018-10-11 23:00:00,44,False
2018-10-12 00:00:00,100,False
2018-10-12 01:00:00,66,False
2018-10-12 02:00:00,80,False
2018-10-12 03:00:00,39,False
2018-10-12 04:00:00,59,False
2018-10-12 05:00:00,37,False
2018-10-12 06:00:00,45,False
2018-10-12 07:00:00,16,False
2018-10-12 08:00:00,45,False
2018-10-12 09:00:00,14,False
2018-10-12 10:00:00,33,False
2018-10-12 11:00:00,17,False
2018-10-12 12:00:00,35,False
2018-10-12 13:00:00,22,False
2018-10-12 14:00:00,71,False
2018-10-12 15:00:00,21,False
2018-10-12 16:00:00,59,False
2018-10-12 17:00:00,23,False
2018-10-12 18:00:00,40,False
2018-10-12 19:00:00,26,False
2018-10-12 20:00:00,57,False
2018-10-12 21:00:00,76,False
2018-10-12 22:00:00,74,False
2018-10-12 23:00:00,27,False
2018-10-13 00:00:00,75,False
2018-10-13 01:00:00,33,False
