date,how to buy bitcoin,isPartial,window_start,window_end
2015-06-05,18,False,2015-03-09,2015-09-04
2015-06-06,62,False,2015-03-09,2015-09-04
2015-06-07,0,False,2015-03-09,2015-09-04
2015-06-08,0,False,2015-03-09,2015-09-04
2015-06-09,17,False,2015-03-09,2015-09-04
2015-06-10,34,False,2015-03-09,2015-09-04
2015-06-11,0,False,2015-03-09,2015-09-04
2015-06-12,0,False,2015-03-09,2015-09-04
2015-06-13,20,False,2015-03-09,2015-09-04
2015-06-14,0,False,2015-03-09,2015-09-04
2015-06-15,33,False,2015-03-09,2015-09-04
2015-06-16,17,False,2015-03-09,2015-09-04
2015-06-17,100,False,2015-03-09,2015-09-04
2015-06-18,0,False,2015-03-09,2015-09-04
2015-06-19,18,False,2015-03-09,2015-09-04
2015-06-20,0,False,2015-03-09,2015-09-04
2015-06-21,0,False,2015-03-09,2015-09-04
2015-06-22,34,False,2015-03-09,2015-09-04
2015-06-23,51,False,2015-03-09,2015-09-04
2015-06-24,0,False,2015-03-09,2015-09-04
2015-06-25,0,False,2015-03-09,2015-09-04
2015-06-26,36,False,2015-03-09,2015-09-04
2015-06-27,41,False,2015-03-09,2015-09-04
2015-06-28,20,False,2015-03-09,2015-09-04
2015-06-29,85,False,2015-03-09,2015-09-04
2015-06-30,34,False,2015-03-09,2015-09-04
2015-07-01,17,False,2015-03-09,2015-09-04
2015-07-02,0,False,2015-03-09,2015-09-04
2015-07-03,0,False,2015-03-09,2015-09-04
2015-07-04,21,False,2015-03-09,2015-09-04
2015-07-05,21,False,2015-03-09,2015-09-04
2015-07-06,50,False,2015-03-09,2015-09-04
2015-07-07,0,False,2015-03-09,2015-09-04
2015-07-08,34,False,2015-03-09,2015-09-04
2015-07-09,51,False,2015-03-09,2015-09-04
2015-07-10,35,False,2015-03-09,2015-09-04
2015-07-11,21,False,2015-03-09,2015-09-04
2015-07-12,20,False,2015-03-09,2015-09-04
2015-07-13,17,False,2015-03-09,2015-09-04
2015-07-14,34,False,2015-03-09,2015-09-04
2015-07-15,34,False,2015-03-09,2015-09-04
2015-07-16,53,False,2015-03-09,2015-09-04
2015-07-17,0,False,2015-03-09,2015-09-04
2015-07-18,0,False,2015-03-09,2015-09-04
2015-07-19,44,False,2015-03-09,2015-09-04
2015-07-20,18,False,2015-03-09,2015-09-04
2015-07-21,17,False,2015-03-09,2015-09-04
2015-07-22,17,False,2015-03-09,2015-09-04
2015-07-23,34,False,2015-03-09,2015-09-04
2015-07-24,36,False,2015-03-09,2015-09-04
2015-07-25,20,False,2015-03-09,2015-09-04
2015-07-26,20,False,2015-03-09,2015-09-04
2015-07-27,17,False,2015-03-09,2015-09-04
2015-07-28,17,False,2015-03-09,2015-09-04
2015-07-29,34,False,2015-03-09,2015-09-04
2015-07-30,35,False,2015-03-09,2015-09-04
2015-07-31,0,False,2015-03-09,2015-09-04
2015-08-01,81,False,2015-03-09,2015-09-04
2015-08-02,0,False,2015-03-09,2015-09-04
2015-08-03,0,False,2015-03-09,2015-09-04
2015-08-04,68,False,2015-03-09,2015-09-04
2015-08-05,17,False,2015-03-09,2015-09-04
2015-08-06,52,False,2015-03-09,2015-09-04
2015-08-07,36,False,2015-03-09,2015-09-04
2015-08-08,0,False,2015-03-09,2015-09-04
2015-08-09,41,False,2015-03-09,2015-09-04
2015-08-10,51,False,2015-03-09,2015-09-04
2015-08-11,34,False,2015-03-09,2015-09-04
2015-08-12,35,False,2015-03-09,2015-09-04
2015-08-13,17,False,2015-03-09,2015-09-04
2015-08-14,52,False,2015-03-09,2015-09-04
2015-08-15,0,False,2015-03-09,2015-09-04
2015-08-16,40,False,2015-03-09,2015-09-04
2015-08-17,17,False,2015-03-09,2015-09-04
2015-08-18,17,False,2015-03-09,2015-09-04
2015-08-19,34,False,2015-03-09,2015-09-04
2015-08-20,84,False,2015-03-09,2015-09-04
2015-08-21,18,False,2015-03-09,2015-09-04
2015-08-22,60,False,2015-03-09,2015-09-04
2015-08-23,20,False,2015-03-09,2015-09-04
2015-08-24,66,False,2015-03-09,2015-09-04
2015-08-25,49,False,2015-03-09,2015-09-04
2015-08-26,33,False,2015-03-09,2015-09-04
2015-08-27,0,False,2015-03-09,2015-09-04
2015-08-28,35,False,2015-03-09,2015-09-04
2015-08-29,20,False,2015-03-09,2015-09-04
2015-08-30,0,False,2015-03-09,2015-09-04
2015-08-31,16,False,2015-03-09,2015-09-04
2015-09-01,0,False,2015-03-09,2015-09-04
2015-09-02,65,False,2015-03-09,2015-09-04
2015-09-03,0,False,2015-03-09,2015-09-04
2015-09-04,51,False,2015-03-09,2015-09-04
2015-03-10,80,False,2015-03-10,2015-09-05
2015-03-11,20,False,2015-03-10,2015-09-05
2015-03-12,41,False,2015-03-10,2015-09-05
2015-03-13,0,False,2015-03-10,2015-09-05
2015-03-14,0,False,2015-03-10,2015-09-05
2015-03-15,47,False,2015-03-10,2015-09-05
2015-03-16,20,False,2015-03-10,2015-09-05
2015-03-17,0,False,2015-03-10,2015-09-05
2015-03-18,0,False,2015-03-10,2015-09-05
2015-03-19,40,False,2015-03-10,2015-09-05
2015-03-20,21,False,2015-03-10,2015-09-05
2015-03-21,24,False,2015-03-10,2015-09-05
2015-03-22,47,False,2015-03-10,2015-09-05
2015-03-23,20,False,2015-03-10,2015-09-05
2015-03-24,40,False,2015-03-10,2015-09-05
2015-03-25,0,False,2015-03-10,2015-09-05
2015-03-26,0,False,2015-03-10,2015-09-05
2015-03-27,0,False,2015-03-10,2015-09-05
2015-03-28,0,False,2015-03-10,2015-09-05
2015-03-29,25,False,2015-03-10,2015-09-05
2015-03-30,40,False,2015-03-10,2015-09-05
2015-03-31,0,False,2015-03-10,2015-09-05
2015-04-01,41,False,2015-03-10,2015-09-05
2015-04-02,0,False,2015-03-10,2015-09-05
2015-04-03,23,False,2015-03-10,2015-09-05
2015-04-04,0,False,2015-03-10,2015-09-05
2015-04-05,0,False,2015-03-10,2015-09-05
2015-04-06,0,False,2015-03-10,2015-09-05
2015-04-07,0,False,2015-03-10,2015-09-05
2015-04-08,20,False,2015-03-10,2015-09-05
2015-04-09,41,False,2015-03-10,2015-09-05
2015-04-10,0,False,2015-03-10,2015-09-05
2015-04-11,24,False,2015-03-10,2015-09-05
2015-04-12,24,False,2015-03-10,2015-09-05
2015-04-13,20,False,2015-03-10,2015-09-05
2015-04-14,40,False,2015-03-10,2015-09-05
2015-04-15,20,False,2015-03-10,2015-09-05
2015-04-16,61,False,2015-03-10,2015-09-05
2015-04-17,0,False,2015-03-10,2015-09-05
2015-04-18,0,False,2015-03-10,2015-09-05
2015-04-19,0,False,2015-03-10,2015-09-05
2015-04-20,60,False,2015-03-10,2015-09-05
2015-04-21,61,False,2015-03-10,2015-09-05
2015-04-22,40,False,2015-03-10,2015-09-05
2015-04-23,21,False,2015-03-10,2015-09-05
2015-04-24,0,False,2015-03-10,2015-09-05
2015-04-25,0,False,2015-03-10,2015-09-05
2015-04-26,47,False,2015-03-10,2015-09-05
2015-04-27,40,False,2015-03-10,2015-09-05
2015-04-28,39,False,2015-03-10,2015-09-05
2015-04-29,0,False,2015-03-10,2015-09-05
2015-04-30,42,False,2015-03-10,2015-09-05
2015-05-01,23,False,2015-03-10,2015-09-05
2015-05-02,97,False,2015-03-10,2015-09-05
2015-05-03,24,False,2015-03-10,2015-09-05
2015-05-04,0,False,2015-03-10,2015-09-05
2015-05-05,40,False,2015-03-10,2015-09-05
2015-05-06,20,False,2015-03-10,2015-09-05
2015-05-07,0,False,2015-03-10,2015-09-05
2015-05-08,43,False,2015-03-10,2015-09-05
2015-05-09,0,False,2015-03-10,2015-09-05
2015-05-10,74,False,2015-03-10,2015-09-05
2015-05-11,20,False,2015-03-10,2015-09-05
2015-05-12,20,False,2015-03-10,2015-09-05
2015-05-13,20,False,2015-03-10,2015-09-05
2015-05-14,0,False,2015-03-10,2015-09-05
2015-05-15,63,False,2015-03-10,2015-09-05
2015-05-16,24,False,2015-03-10,2015-09-05
2015-05-17,23,False,2015-03-10,2015-09-05
2015-05-18,20,False,2015-03-10,2015-09-05
2015-05-19,20,False,2015-03-10,2015-09-05
2015-05-20,0,False,2015-03-10,2015-09-05
2015-05-21,41,False,2015-03-10,2015-09-05
2015-05-22,43,False,2015-03-10,2015-09-05
2015-05-23,0,False,2015-03-10,2015-09-05
2015-05-24,24,False,2015-03-10,2015-09-05
2015-05-25,42,False,2015-03-10,2015-09-05
2015-05-26,20,False,2015-03-10,2015-09-05
2015-05-27,20,False,2015-03-10,2015-09-05
2015-05-28,0,False,2015-03-10,2015-09-05
2015-05-29,21,False,2015-03-10,2015-09-05
2015-05-30,49,False,2015-03-10,2015-09-05
2015-05-31,0,False,2015-03-10,2015-09-05
2015-06-01,20,False,2015-03-10,2015-09-05
2015-06-02,0,False,2015-03-10,2015-09-05
2015-06-03,0,False,2015-03-10,2015-09-05
2015-06-04,0,False,2015-03-10,2015-09-05
2015-06-05,21,False,2015-03-10,2015-09-05
2015-06-06,0,False,2015-03-10,2015-09-05
2015-06-07,0,False,2015-03-10,2015-09-05
2015-06-08,60,False,2015-03-10,2015-09-05
2015-06-09,40,False,2015-03-10,2015-09-05
2015-06-10,0,False,2015-03-10,2015-09-05
2015-06-11,21,False,2015-03-10,2015-09-05
2015-06-12,0,False,2015-03-10,2015-09-05
2015-06-13,24,False,2015-03-10,2015-09-05
2015-06-14,0,False,2015-03-10,2015-09-05
2015-06-15,59,False,2015-03-10,2015-09-05
2015-06-16,20,False,2015-03-10,2015-09-05
2015-06-17,20,False,2015-03-10,2015-09-05
2015-06-18,20,False,2015-03-10,2015-09-05
2015-06-19,21,False,2015-03-10,2015-09-05
2015-06-20,73,False,2015-03-10,2015-09-05
2015-06-21,48,False,2015-03-10,2015-09-05
2015-06-22,0,False,2015-03-10,2015-09-05
2015-06-23,20,False,2015-03-10,2015-09-05
2015-06-24,0,False,2015-03-10,2015-09-05
2015-06-25,0,False,2015-03-10,2015-09-05
2015-06-26,0,False,2015-03-10,2015-09-05
2015-06-27,25,False,2015-03-10,2015-09-05
2015-06-28,24,False,2015-03-10,2015-09-05
2015-06-29,20,False,2015-03-10,2015-09-05
2015-06-30,20,False,2015-03-10,2015-09-05
2015-07-01,0,False,2015-03-10,2015-09-05
2015-07-02,41,False,2015-03-10,2015-09-05
2015-07-03,66,False,2015-03-10,2015-09-05
2015-07-04,0,False,2015-03-10,2015-09-05
2015-07-05,100,False,2015-03-10,2015-09-05
2015-07-06,81,False,2015-03-10,2015-09-05
2015-07-07,40,False,2015-03-10,2015-09-05
2015-07-08,40,False,2015-03-10,2015-09-05
2015-07-09,21,False,2015-03-10,2015-09-05
2015-07-10,85,False,2015-03-10,2015-09-05
2015-07-11,49,False,2015-03-10,2015-09-05
2015-07-12,49,False,2015-03-10,2015-09-05
2015-07-13,20,False,2015-03-10,2015-09-05
2015-07-14,20,False,2015-03-10,2015-09-05
2015-07-15,0,False,2015-03-10,2015-09-05
2015-07-16,21,False,2015-03-10,2015-09-05
2015-07-17,43,False,2015-03-10,2015-09-05
2015-07-18,0,False,2015-03-10,2015-09-05
2015-07-19,0,False,2015-03-10,2015-09-05
2015-07-20,42,False,2015-03-10,2015-09-05
2015-07-21,21,False,2015-03-10,2015-09-05
2015-07-22,62,False,2015-03-10,2015-09-05
2015-07-23,61,False,2015-03-10,2015-09-05
2015-07-24,21,False,2015-03-10,2015-09-05
2015-07-25,24,False,2015-03-10,2015-09-05
2015-07-26,24,False,2015-03-10,2015-09-05
2015-07-27,60,False,2015-03-10,2015-09-05
2015-07-28,0,False,2015-03-10,2015-09-05
2015-07-29,20,False,2015-03-10,2015-09-05
2015-07-30,21,False,2015-03-10,2015-09-05
2015-07-31,42,False,2015-03-10,2015-09-05
2015-08-01,24,False,2015-03-10,2015-09-05
2015-08-02,0,False,2015-03-10,2015-09-05
2015-08-03,0,False,2015-03-10,2015-09-05
2015-08-04,0,False,2015-03-10,2015-09-05
2015-08-05,61,False,2015-03-10,2015-09-05
2015-08-06,0,False,2015-03-10,2015-09-05
2015-08-07,43,False,2015-03-10,2015-09-05
2015-08-08,49,False,2015-03-10,2015-09-05
2015-08-09,49,False,2015-03-10,2015-09-05
2015-08-10,61,False,2015-03-10,2015-09-05
2015-08-11,0,False,2015-03-10,2015-09-05
2015-08-12,40,False,2015-03-10,2015-09-05
2015-08-13,41,False,2015-03-10,2015-09-05
2015-08-14,0,False,2015-03-10,2015-09-05
2015-08-15,24,False,2015-03-10,2015-09-05
2015-08-16,71,False,2015-03-10,2015-09-05
2015-08-17,80,False,2015-03-10,2015-09-05
2015-08-18,39,False,2015-03-10,2015-09-05
2015-08-19,20,False,2015-03-10,2015-09-05
2015-08-20,0,False,2015-03-10,2015-09-05
2015-08-21,41,False,2015-03-10,2015-09-05
2015-08-22,0,False,2015-03-10,2015-09-05
2015-08-23,69,False,2015-03-10,2015-09-05
2015-08-24,19,False,2015-03-10,2015-09-05
2015-08-25,39,False,2015-03-10,2015-09-05
2015-08-26,40,False,2015-03-10,2015-09-05
2015-08-27,60,False,2015-03-10,2015-09-05
2015-08-28,21,False,2015-03-10,2015-09-05
2015-08-29,95,False,2015-03-10,2015-09-05
2015-08-30,47,False,2015-03-10,2015-09-05
2015-08-31,97,False,2015-03-10,2015-09-05
2015-09-01,39,False,2015-03-10,2015-09-05
2015-09-02,39,False,2015-03-10,2015-09-05
2015-09-03,20,False,2015-03-10,2015-09-05
2015-09-04,61,False,2015-03-10,2015-09-05
2015-09-05,92,False,2015-03-10,2015-09-05
2015-03-11,0,False,2015-03-11,2015-09-06
2015-03-12,14,False,2015-03-11,2015-09-06
2015-03-13,29,False,2015-03-11,2015-09-06
2015-03-14,17,False,2015-03-11,2015-09-06
2015-03-15,0,False,2015-03-11,2015-09-06
2015-03-16,28,False,2015-03-11,2015-09-06
2015-03-17,14,False,2015-03-11,2015-09-06
2015-03-18,0,False,2015-03-11,2015-09-06
2015-03-19,0,False,2015-03-11,2015-09-06
2015-03-20,14,False,2015-03-11,2015-09-06
2015-03-21,0,False,2015-03-11,2015-09-06
2015-03-22,0,False,2015-03-11,2015-09-06
2015-03-23,14,False,2015-03-11,2015-09-06
2015-03-24,42,False,2015-03-11,2015-09-06
2015-03-25,21,False,2015-03-11,2015-09-06
2015-03-26,16,False,2015-03-11,2015-09-06
2015-03-27,0,False,2015-03-11,2015-09-06
2015-03-28,36,False,2015-03-11,2015-09-06
2015-03-29,34,False,2015-03-11,2015-09-06
2015-03-30,42,False,2015-03-11,2015-09-06
2015-03-31,14,False,2015-03-11,2015-09-06
2015-04-01,29,False,2015-03-11,2015-09-06
2015-04-02,30,False,2015-03-11,2015-09-06
2015-04-03,32,False,2015-03-11,2015-09-06
2015-04-04,17,False,2015-03-11,2015-09-06
2015-04-05,0,False,2015-03-11,2015-09-06
2015-04-06,15,False,2015-03-11,2015-09-06
2015-04-07,14,False,2015-03-11,2015-09-06
2015-04-08,14,False,2015-03-11,2015-09-06
2015-04-09,14,False,2015-03-11,2015-09-06
2015-04-10,0,False,2015-03-11,2015-09-06
2015-04-11,34,False,2015-03-11,2015-09-06
2015-04-12,17,False,2015-03-11,2015-09-06
2015-04-13,28,False,2015-03-11,2015-09-06
2015-04-14,14,False,2015-03-11,2015-09-06
2015-04-15,0,False,2015-03-11,2015-09-06
2015-04-16,43,False,2015-03-11,2015-09-06
2015-04-17,0,False,2015-03-11,2015-09-06
2015-04-18,0,False,2015-03-11,2015-09-06
2015-04-19,33,False,2015-03-11,2015-09-06
2015-04-20,42,False,2015-03-11,2015-09-06
2015-04-21,100,False,2015-03-11,2015-09-06
2015-04-22,42,False,2015-03-11,2015-09-06
2015-04-23,14,False,2015-03-11,2015-09-06
2015-04-24,0,False,2015-03-11,2015-09-06
2015-04-25,34,False,2015-03-11,2015-09-06
2015-04-26,0,False,2015-03-11,2015-09-06
2015-04-27,42,False,2015-03-11,2015-09-06
2015-04-28,0,False,2015-03-11,2015-09-06
2015-04-29,0,False,2015-03-11,2015-09-06
2015-04-30,15,False,2015-03-11,2015-09-06
2015-05-01,16,False,2015-03-11,2015-09-06
2015-05-02,0,False,2015-03-11,2015-09-06
2015-05-03,17,False,2015-03-11,2015-09-06
2015-05-04,0,False,2015-03-11,2015-09-06
2015-05-05,28,False,2015-03-11,2015-09-06
2015-05-06,0,False,2015-03-11,2015-09-06
2015-05-07,0,False,2015-03-11,2015-09-06
2015-05-08,45,False,2015-03-11,2015-09-06
2015-05-09,0,False,2015-03-11,2015-09-06
2015-05-10,51,False,2015-03-11,2015-09-06
2015-05-11,28,False,2015-03-11,2015-09-06
2015-05-12,42,False,2015-03-11,2015-09-06
2015-05-13,28,False,2015-03-11,2015-09-06
2015-05-14,42,False,2015-03-11,2015-09-06
2015-05-15,29,False,2015-03-11,2015-09-06
2015-05-16,0,False,2015-03-11,2015-09-06
2015-05-17,16,False,2015-03-11,2015-09-06
2015-05-18,0,False,2015-03-11,2015-09-06
2015-05-19,0,False,2015-03-11,2015-09-06
2015-05-20,28,False,2015-03-11,2015-09-06
2015-05-21,28,False,2015-03-11,2015-09-06
2015-05-22,30,False,2015-03-11,2015-09-06
2015-05-23,0,False,2015-03-11,2015-09-06
2015-05-24,0,False,2015-03-11,2015-09-06
2015-05-25,15,False,2015-03-11,2015-09-06
2015-05-26,0,False,2015-03-11,2015-09-06
2015-05-27,14,False,2015-03-11,2015-09-06
2015-05-28,0,False,2015-03-11,2015-09-06
2015-05-29,15,False,2015-03-11,2015-09-06
2015-05-30,51,False,2015-03-11,2015-09-06
2015-05-31,0,False,2015-03-11,2015-09-06
2015-06-01,41,False,2015-03-11,2015-09-06
2015-06-02,0,False,2015-03-11,2015-09-06
2015-06-03,0,False,2015-03-11,2015-09-06
2015-06-04,0,False,2015-03-11,2015-09-06
2015-06-05,30,False,2015-03-11,2015-09-06
2015-06-06,17,False,2015-03-11,2015-09-06
2015-06-07,0,False,2015-03-11,2015-09-06
2015-06-08,28,False,2015-03-11,2015-09-06
2015-06-09,28,False,2015-03-11,2015-09-06
2015-06-10,14,False,2015-03-11,2015-09-06
2015-06-11,14,False,2015-03-11,2015-09-06
2015-06-12,15,False,2015-03-11,2015-09-06
2015-06-13,17,False,2015-03-11,2015-09-06
2015-06-14,17,False,2015-03-11,2015-09-06
2015-06-15,41,False,2015-03-11,2015-09-06
2015-06-16,42,False,2015-03-11,2015-09-06
2015-06-17,28,False,2015-03-11,2015-09-06
2015-06-18,14,False,2015-03-11,2015-09-06
2015-06-19,15,False,2015-03-11,2015-09-06
2015-06-20,17,False,2015-03-11,2015-09-06
2015-06-21,34,False,2015-03-11,2015-09-06
2015-06-22,14,False,2015-03-11,2015-09-06
2015-06-23,14,False,2015-03-11,2015-09-06
2015-06-24,28,False,2015-03-11,2015-09-06
2015-06-25,14,False,2015-03-11,2015-09-06
2015-06-26,0,False,2015-03-11,2015-09-06
2015-06-27,34,False,2015-03-11,2015-09-06
2015-06-28,17,False,2015-03-11,2015-09-06
2015-06-29,0,False,2015-03-11,2015-09-06
2015-06-30,14,False,2015-03-11,2015-09-06
2015-07-01,14,False,2015-03-11,2015-09-06
2015-07-02,14,False,2015-03-11,2015-09-06
2015-07-03,15,False,2015-03-11,2015-09-06
2015-07-04,0,False,2015-03-11,2015-09-06
2015-07-05,17,False,2015-03-11,2015-09-06
2015-07-06,14,False,2015-03-11,2015-09-06
2015-07-07,42,False,2015-03-11,2015-09-06
2015-07-08,42,False,2015-03-11,2015-09-06
2015-07-09,43,False,2015-03-11,2015-09-06
2015-07-10,15,False,2015-03-11,2015-09-06
2015-07-11,52,False,2015-03-11,2015-09-06
2015-07-12,0,False,2015-03-11,2015-09-06
2015-07-13,0,False,2015-03-11,2015-09-06
2015-07-14,14,False,2015-03-11,2015-09-06
2015-07-15,0,False,2015-03-11,2015-09-06
2015-07-16,59,False,2015-03-11,2015-09-06
2015-07-17,30,False,2015-03-11,2015-09-06
2015-07-18,18,False,2015-03-11,2015-09-06
2015-07-19,0,False,2015-03-11,2015-09-06
2015-07-20,30,False,2015-03-11,2015-09-06
2015-07-21,43,False,2015-03-11,2015-09-06
2015-07-22,71,False,2015-03-11,2015-09-06
2015-07-23,29,False,2015-03-11,2015-09-06
2015-07-24,15,False,2015-03-11,2015-09-06
2015-07-25,0,False,2015-03-11,2015-09-06
2015-07-26,68,False,2015-03-11,2015-09-06
2015-07-27,28,False,2015-03-11,2015-09-06
2015-07-28,28,False,2015-03-11,2015-09-06
2015-07-29,0,False,2015-03-11,2015-09-06
2015-07-30,0,False,2015-03-11,2015-09-06
2015-07-31,29,False,2015-03-11,2015-09-06
2015-08-01,0,False,2015-03-11,2015-09-06
2015-08-02,0,False,2015-03-11,2015-09-06
2015-08-03,0,False,2015-03-11,2015-09-06
2015-08-04,14,False,2015-03-11,2015-09-06
2015-08-05,57,False,2015-03-11,2015-09-06
2015-08-06,0,False,2015-03-11,2015-09-06
2015-08-07,15,False,2015-03-11,2015-09-06
2015-08-08,34,False,2015-03-11,2015-09-06
2015-08-09,34,False,2015-03-11,2015-09-06
2015-08-10,42,False,2015-03-11,2015-09-06
2015-08-11,14,False,2015-03-11,2015-09-06
2015-08-12,14,False,2015-03-11,2015-09-06
2015-08-13,29,False,2015-03-11,2015-09-06
2015-08-14,15,False,2015-03-11,2015-09-06
2015-08-15,17,False,2015-03-11,2015-09-06
2015-08-16,17,False,2015-03-11,2015-09-06
2015-08-17,28,False,2015-03-11,2015-09-06
2015-08-18,28,False,2015-03-11,2015-09-06
2015-08-19,28,False,2015-03-11,2015-09-06
2015-08-20,0,False,2015-03-11,2015-09-06
2015-08-21,0,False,2015-03-11,2015-09-06
2015-08-22,0,False,2015-03-11,2015-09-06
2015-08-23,32,False,2015-03-11,2015-09-06
2015-08-24,14,False,2015-03-11,2015-09-06
2015-08-25,27,False,2015-03-11,2015-09-06
2015-08-26,55,False,2015-03-11,2015-09-06
2015-08-27,14,False,2015-03-11,2015-09-06
2015-08-28,44,False,2015-03-11,2015-09-06
2015-08-29,33,False,2015-03-11,2015-09-06
2015-08-30,16,False,2015-03-11,2015-09-06
2015-08-31,54,False,2015-03-11,2015-09-06
2015-09-01,0,False,2015-03-11,2015-09-06
2015-09-02,54,False,2015-03-11,2015-09-06
2015-09-03,0,False,2015-03-11,2015-09-06
2015-09-04,0,False,2015-03-11,2015-09-06
2015-09-05,32,False,2015-03-11,2015-09-06
2015-09-06,32,False,2015-03-11,2015-09-06
2015-03-12,0,False,2015-03-12,2015-09-07
2015-03-13,52,False,2015-03-12,2015-09-07
2015-03-14,20,False,2015-03-12,2015-09-07
2015-03-15,19,False,2015-03-12,2015-09-07
2015-03-16,17,False,2015-03-12,2015-09-07
2015-03-17,17,False,2015-03-12,2015-09-07
2015-03-18,34,False,2015-03-12,2015-09-07
2015-03-19,33,False,2015-03-12,2015-09-07
2015-03-20,0,False,2015-03-12,2015-09-07
2015-03-21,20,False,2015-03-12,2015-09-07
2015-03-22,19,False,2015-03-12,2015-09-07
2015-03-23,49,False,2015-03-12,2015-09-07
2015-03-24,17,False,2015-03-12,2015-09-07
2015-03-25,25,False,2015-03-12,2015-09-07
2015-03-26,0,False,2015-03-12,2015-09-07
2015-03-27,35,False,2015-03-12,2015-09-07
2015-03-28,21,False,2015-03-12,2015-09-07
2015-03-29,41,False,2015-03-12,2015-09-07
2015-03-30,33,False,2015-03-12,2015-09-07
2015-03-31,34,False,2015-03-12,2015-09-07
2015-04-01,0,False,2015-03-12,2015-09-07
2015-04-02,18,False,2015-03-12,2015-09-07
2015-04-03,38,False,2015-03-12,2015-09-07
2015-04-04,0,False,2015-03-12,2015-09-07
2015-04-05,0,False,2015-03-12,2015-09-07
2015-04-06,18,False,2015-03-12,2015-09-07
2015-04-07,17,False,2015-03-12,2015-09-07
2015-04-08,0,False,2015-03-12,2015-09-07
2015-04-09,34,False,2015-03-12,2015-09-07
2015-04-10,18,False,2015-03-12,2015-09-07
2015-04-11,0,False,2015-03-12,2015-09-07
2015-04-12,40,False,2015-03-12,2015-09-07
2015-04-13,0,False,2015-03-12,2015-09-07
2015-04-14,33,False,2015-03-12,2015-09-07
2015-04-15,17,False,2015-03-12,2015-09-07
2015-04-16,34,False,2015-03-12,2015-09-07
2015-04-17,0,False,2015-03-12,2015-09-07
2015-04-18,0,False,2015-03-12,2015-09-07
2015-04-19,39,False,2015-03-12,2015-09-07
2015-04-20,17,False,2015-03-12,2015-09-07
2015-04-21,85,False,2015-03-12,2015-09-07
2015-04-22,100,False,2015-03-12,2015-09-07
2015-04-23,0,False,2015-03-12,2015-09-07
2015-04-24,53,False,2015-03-12,2015-09-07
2015-04-25,20,False,2015-03-12,2015-09-07
2015-04-26,20,False,2015-03-12,2015-09-07
2015-04-27,49,False,2015-03-12,2015-09-07
2015-04-28,33,False,2015-03-12,2015-09-07
2015-04-29,0,False,2015-03-12,2015-09-07
2015-04-30,0,False,2015-03-12,2015-09-07
2015-05-01,0,False,2015-03-12,2015-09-07
2015-05-02,20,False,2015-03-12,2015-09-07
2015-05-03,20,False,2015-03-12,2015-09-07
2015-05-04,0,False,2015-03-12,2015-09-07
2015-05-05,16,False,2015-03-12,2015-09-07
2015-05-06,0,False,2015-03-12,2015-09-07
2015-05-07,0,False,2015-03-12,2015-09-07
2015-05-08,18,False,2015-03-12,2015-09-07
2015-05-09,0,False,2015-03-12,2015-09-07
2015-05-10,20,False,2015-03-12,2015-09-07
2015-05-11,17,False,2015-03-12,2015-09-07
2015-05-12,50,False,2015-03-12,2015-09-07
2015-05-13,50,False,2015-03-12,2015-09-07
2015-05-14,51,False,2015-03-12,2015-09-07
2015-05-15,18,False,2015-03-12,2015-09-07
2015-05-16,0,False,2015-03-12,2015-09-07
2015-05-17,59,False,2015-03-12,2015-09-07
2015-05-18,33,False,2015-03-12,2015-09-07
2015-05-19,0,False,2015-03-12,2015-09-07
2015-05-20,33,False,2015-03-12,2015-09-07
2015-05-21,17,False,2015-03-12,2015-09-07
2015-05-22,35,False,2015-03-12,2015-09-07
2015-05-23,0,False,2015-03-12,2015-09-07
2015-05-24,0,False,2015-03-12,2015-09-07
2015-05-25,17,False,2015-03-12,2015-09-07
2015-05-26,0,False,2015-03-12,2015-09-07
2015-05-27,0,False,2015-03-12,2015-09-07
2015-05-28,0,False,2015-03-12,2015-09-07
2015-05-29,0,False,2015-03-12,2015-09-07
2015-05-30,81,False,2015-03-12,2015-09-07
2015-05-31,0,False,2015-03-12,2015-09-07
2015-06-01,17,False,2015-03-12,2015-09-07
2015-06-02,0,False,2015-03-12,2015-09-07
2015-06-03,33,False,2015-03-12,2015-09-07
2015-06-04,0,False,2015-03-12,2015-09-07
2015-06-05,18,False,2015-03-12,2015-09-07
2015-06-06,20,False,2015-03-12,2015-09-07
2015-06-07,0,False,2015-03-12,2015-09-07
2015-06-08,49,False,2015-03-12,2015-09-07
2015-06-09,83,False,2015-03-12,2015-09-07
2015-06-10,0,False,2015-03-12,2015-09-07
2015-06-11,34,False,2015-03-12,2015-09-07
2015-06-12,35,False,2015-03-12,2015-09-07
2015-06-13,20,False,2015-03-12,2015-09-07
2015-06-14,40,False,2015-03-12,2015-09-07
2015-06-15,33,False,2015-03-12,2015-09-07
2015-06-16,49,False,2015-03-12,2015-09-07
2015-06-17,33,False,2015-03-12,2015-09-07
2015-06-18,17,False,2015-03-12,2015-09-07
2015-06-19,35,False,2015-03-12,2015-09-07
2015-06-20,40,False,2015-03-12,2015-09-07
2015-06-21,80,False,2015-03-12,2015-09-07
2015-06-22,17,False,2015-03-12,2015-09-07
2015-06-23,0,False,2015-03-12,2015-09-07
2015-06-24,34,False,2015-03-12,2015-09-07
2015-06-25,0,False,2015-03-12,2015-09-07
2015-06-26,0,False,2015-03-12,2015-09-07
